name,slug,site_type,lat,lng,country,has_image,wikipedia_url
"Haltadans","haltadans","stone circle",60.610226,-0.86555427,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Haltadans"
"Stone circles of Junapani","stone-circles-of-junapani","stone circle",21.19856271,78.99967083,"India",yes,"https://en.wikipedia.org/wiki/Stone_circles_of_Junapani"
"Greycroft stone circle","greycroft-stone-circle","stone circle",54.4076,-3.49079,"United Kingdom",no,"https://en.wikipedia.org/wiki/Grey_Croft_stone_circle"
"Bocan stone circle","bocan-stone-circle","stone circle",55.27222222,-7.14805556,"Ireland",yes,"https://en.wikipedia.org/wiki/Bocan_Stone_Circle"
"Torhouse","torhouse","stone circle",54.8775,-4.52264,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Torhouse"
"Sunhoney","sunhoney","stone circle",57.14132,-2.471108,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Sunhoney"
"Machrie Moor Stone Circles","machrie-moor-stone-circles","stone circle",55.54089,-5.31326,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Machrie_Moor_Stone_Circles"
"Yubunezawa Stone Circle","yubunezawa-stone-circle","stone circle",39.781165,141.097526,"Japan",yes,"https://en.wikipedia.org/wiki/Yubunezawa_Stone_Circle"
"Long Meg and Her Daughters","long-meg-and-her-daughters","stone circle",54.7284,-2.66935,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Long_Meg_and_Her_Daughters"
"Duddo Five Stones","duddo-five-stones","stone circle",55.6868,-2.11198,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Duddo_Five_Stones"
"Cromeleque de Vale de Maria do Meio","cromeleque-de-vale-de-maria-do-meio","stone circle",38.622527,-8.008355,"Portugal",yes,"https://en.wikipedia.org/wiki/Vale_Maria_do_Meio_Cromlech"
"Barbrook One","barbrook-one","stone circle",53.2765,-1.5837,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Barbrook_One"
"Ring of Brodgar","ring-of-brodgar","stone circle",59.0014818,-3.2297227,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Ring_of_Brodgar"
"Isedōtai Site","isedotai-site","stone circle",40.201111,140.348056,"Japan",yes,"https://en.wikipedia.org/wiki/Ised%C5%8Dtai_Ruins"
"Girdle Stanes","girdle-stanes","stone circle",55.253888,-3.1759771,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Girdle_Stanes"
"Waun Mawn Possible Stone Circle","waun-mawn-possible-stone-circle","stone circle",51.971623,-4.7909215,"United Kingdom",no,""
"Megalithic Stone Circles","megalithic-stone-circles","stone circle",12.0368276,79.65106843,"India",no,""
"Stone Circle, Carreg Wen Fawr y Rugos","stone-circle-carreg-wen-fawr-y-rugos","stone circle",51.849306,-3.2629913,"United Kingdom",no,""
"stone circle 240m NNE of Pitchroy","stone-circle-240m-nne-of-pitchroy","stone circle",57.426938,-3.3702116,"United Kingdom",yes,""
"stone circle 300m W of Upperthird","stone-circle-300m-w-of-upperthird","stone circle",57.443701,-2.5389315,"United Kingdom",no,""
"Siebenrichtersteine","siebenrichtersteine","stone circle",49.39509,10.75107,"Germany",yes,""
"Clune Wood","clune-wood","stone circle",57.045167,-2.340139,"United Kingdom",yes,""
"Backhill of Drachlaw, stone circle","backhill-of-drachlaw-stone-circle","stone circle",57.506013,-2.5474433,"United Kingdom",no,""
"Penmaenmawr Stone Circle, near Driuds Ring","penmaenmawr-stone-circle-near-driuds-ring","stone circle",53.254484,-3.9126146,"United Kingdom",no,""
"Hatton of Ardoyne, stone circle 350m SE of","hatton-of-ardoyne-stone-circle-350m-se-of","stone circle",57.330127,-2.5664151,"United Kingdom",yes,""
"Druim Baile Fuir, stone circle, cairns, hut circles and enclosure","druim-baile-fuir-stone-circle-cairns-hut-circles-and-enclosure","stone circle",57.991488,-4.4413104,"United Kingdom",no,""
"Mynydd Illtud Common Stone Circle","mynydd-illtud-common-stone-circle","stone circle",51.93141,-3.4780873,"United Kingdom",no,""
"Fairy Glen","fairy-glen","stone circle",57.58233,-6.32485,"United Kingdom",yes,""
"Druidsfield stone circle, Montgarrie","druidsfield-stone-circle-montgarrie","stone circle",57.248277,-2.699507,"United Kingdom",no,""
"Ardgroom stone circle","ardgroom-stone-circle","stone circle",51.73587,-9.87006,"Ireland",yes,""
"Drummore Farm,stone circle","drummore-farm-stone-circle","stone circle",54.79142,-4.0414073,"United Kingdom",no,""
"Stone Circle","stone-circle","stone circle",20.48233314,79.96376138,"India",no,""
"Penmaenmawr Stone Circle, D","penmaenmawr-stone-circle-d","stone circle",53.252974,-3.9170444,"United Kingdom",no,""
"Learable Hill,stone rows,circles,cross-marked stone & settlements","learable-hill-stone-rows-circles-cross-marked-stone-settlements","stone circle",58.189328,-3.885899,"United Kingdom",no,""
"Clach Stei Lin stone circle and enclosure","clach-stei-lin-stone-circle-and-enclosure","stone circle",58.401627,-6.4572379,"United Kingdom",no,""
"High Bridestones","high-bridestones","stone circle",54.429999,-0.691241,"United Kingdom",no,""
"Cerrig Bwlch y Fedw, Stone Circle","cerrig-bwlch-y-fedw-stone-circle","stone circle",52.914497,-3.4012931,"United Kingdom",no,""
"North Burreldales,stone circle","north-burreldales-stone-circle","stone circle",57.583118,-2.5436678,"United Kingdom",no,""
"Tuach Hill, stone circle and enclosure 130m SW of Gallow Top","tuach-hill-stone-circle-and-enclosure-130m-sw-of-gallow-top","stone circle",57.229391,-2.3400565,"United Kingdom",no,""
"Steinkreis von Inchireagh","steinkreis-von-inchireagh","stone circle",51.75469,-9.173736,"Ireland",no,""
"Tal-y-Braich, Stone Circles","tal-y-braich-stone-circles","stone circle",53.128591,-3.9366131,"United Kingdom",no,""
"Candle Stane, stone circle 380m E of Coldhome","candle-stane-stone-circle-380m-e-of-coldhome","stone circle",57.358455,-2.6679603,"United Kingdom",no,""
"Megalithic Cairns and Stone Circles","megalithic-cairns-and-stone-circles","stone circle",12.0210821,79.67516251,"India",no,""
"Crug Siarls, Stone Circle","crug-siarls-stone-circle","stone circle",52.117679,-3.9006742,"United Kingdom",no,""
"stone circle 200m SSW of North Strone","stone-circle-200m-ssw-of-north-strone","stone circle",57.213944,-2.6896682,"United Kingdom",no,""
"Nishizakiyama Stone Circle","nishizakiyama-stone-circle","stone circle",43.19026,140.846562,"Japan",yes,""
"stone circle 575m NNW of Mains of Hatton","stone-circle-575m-nnw-of-mains-of-hatton","stone circle",57.472137,-2.5028864,"United Kingdom",no,""
"Stone Circle, Cefn Coch","stone-circle-cefn-coch","stone circle",53.253426,-3.9224613,"United Kingdom",no,""
"Cnoc an Liath-Bhaid,stone circle 880m ENE of Braegrudie,Strath Brora","cnoc-an-liath-bhaid-stone-circle-880m-ene-of-braegrudie-strath-brora","stone circle",58.062341,-4.1575918,"United Kingdom",no,""
"Corrstone Wood, stone circle","corrstone-wood-stone-circle","stone circle",57.332094,-2.8151594,"United Kingdom",no,""
"Rullion Green,stone circle","rullion-green-stone-circle","stone circle",55.84608,-3.2368564,"United Kingdom",no,""
"Penmaenmawr Stone Circle, G","penmaenmawr-stone-circle-g","stone circle",53.252974,-3.9170444,"United Kingdom",no,""
"Leskernick north stone circle","leskernick-north-stone-circle","stone circle",50.59084,-4.56434,"United Kingdom",no,""
"Penmaenmawr Stone Circle, F","penmaenmawr-stone-circle-f","stone circle",53.252974,-3.9170444,"United Kingdom",no,""
"Penmaenmawr Stone Circle","penmaenmawr-stone-circle","stone circle",53.253007,-3.9183351,"United Kingdom",yes,""
"Penmaenmawr Stone Circle, C","penmaenmawr-stone-circle-c","stone circle",53.252974,-3.9170444,"United Kingdom",no,""
"Candle Hill,stone circle 600m SE of Old Rayne","candle-hill-stone-circle-600m-se-of-old-rayne","stone circle",57.341374,-2.5334771,"United Kingdom",no,""
"Stone Circle at Bandirran","stone-circle-at-bandirran","stone circle",56.46416,-3.2852,"United Kingdom",yes,""
"Castle Park Gorsedd Circle, Ruthin","castle-park-gorsedd-circle-ruthin","stone circle",53.110062,-3.3114336,"United Kingdom",no,""
"Standing Stones, W. of Pont Scethin","standing-stones-w-of-pont-scethin","stone circle",52.793099,-4.0363241,"United Kingdom",no,""
"Penmaenmawr Stone Circle","penmaenmawr-stone-circle-1","stone circle",53.253241,-3.9172062,"United Kingdom",no,""
"Dyffryn Mymbyr, Stone Circle","dyffryn-mymbyr-stone-circle","stone circle",53.088283,-4.016398,"United Kingdom",no,""
"Steinkreis im Eselstall","steinkreis-im-eselstall","stone circle",51.792138888,11.092083333,"Germany",no,""
"stone circle 300m SSW of South Ythsie","stone-circle-300m-ssw-of-south-ythsie","stone circle",57.363925,-2.1929512,"United Kingdom",no,""
"Stone Circle, Odyn-Fach","stone-circle-odyn-fach","stone circle",51.801013,-3.3211022,"United Kingdom",no,""
"Stone circle","stone-circle-1","stone circle",49.3194586,14.3504686,"Czech Republic",yes,""
"stone circle 480m NE of Cairnton","stone-circle-480m-ne-of-cairnton","stone circle",57.490496,-2.6926235,"United Kingdom",no,""
"Nant Tarw Ritual Complex, Stone Circle 1","nant-tarw-ritual-complex-stone-circle-1","stone circle",51.918426,-3.7190419,"United Kingdom",yes,""
"stone circle 300m E of Tamnagorn","stone-circle-300m-e-of-tamnagorn","stone circle",57.159244,-2.5779175,"United Kingdom",no,""
"Stone Circle and Round Cairn W of Ynyshir","stone-circle-and-round-cairn-w-of-ynyshir","stone circle",52.032107,-3.5744129,"United Kingdom",no,""
"Gelli Hill Stone Circle","gelli-hill-stone-circle","stone circle",52.216317,-3.3252398,"United Kingdom",no,""
"Mynydd Pen Cyrn Stone Circle","mynydd-pen-cyrn-stone-circle","stone circle",51.82336,-3.1579107,"United Kingdom",no,""
"Mynydd Bach-Trecastell Stone Circles","mynydd-bach-trecastell-stone-circles","stone circle",51.965913,-3.6997517,"United Kingdom",no,""
"Stone Circle","stone-circle-2","stone circle",21.25001446,78.88329248,"India",no,""
"Steinkreis von Gurteen","steinkreis-von-gurteen","stone circle",51.872346,-9.445295,"Ireland",no,""
"Johnscleugh, stone settings 1790m SW of, 1360m SSW of, 1105m SSW of","johnscleugh-stone-settings-1790m-sw-of-1360m-ssw-of-1105m-ssw-of","stone circle",55.878389,-2.6114995,"United Kingdom",no,""
"Murthly,stone circle in grounds of hospital","murthly-stone-circle-in-grounds-of-hospital","stone circle",56.530079,-3.4603426,"United Kingdom",no,""
"Faskally Cottages stone circle","faskally-cottages-stone-circle","stone circle",56.70825,-3.749361111,"United Kingdom",no,""
"Eryrys Four Poster","eryrys-four-poster","stone circle",53.120459,-3.1948958,"United Kingdom",no,""
"Dan Yr Ogof Modern Stone Circles","dan-yr-ogof-modern-stone-circles","stone circle",51.831977,-3.6818149,"United Kingdom",no,""
"The Fedw Stone Circle 360m W of Llanboidy Wood","the-fedw-stone-circle-360m-w-of-llanboidy-wood","stone circle",52.213206,-3.2553742,"United Kingdom",no,""
"North of Pwll Coch Stone Circle","north-of-pwll-coch-stone-circle","stone circle",51.832106,-3.2107868,"United Kingdom",no,""
"Y Naw Carreg","y-naw-carreg","stone circle",51.782321,-4.0583283,"United Kingdom",no,""
"Pen-y-Stryda, Stone Circle","pen-y-stryda-stone-circle","stone circle",52.863597,-3.8946303,"United Kingdom",no,""
"Stoneyfield,stone circle N of","stoneyfield-stone-circle-n-of","stone circle",57.427124,-2.6856639,"United Kingdom",no,""
"Mountain Ash Bardic Circle","mountain-ash-bardic-circle","stone circle",51.688355,-3.3829197,"United Kingdom",no,""
"Domarringar von Vårvik","domarringar-von-varvik","stone circle",58.30072,12.28453,"Sweden",no,""
"Nant Tarw Ritual Complex, Stone Circle 2","nant-tarw-ritual-complex-stone-circle-2","stone circle",51.917998,-3.7175714,"United Kingdom",yes,""
"Fowler's Arm Chair Stone Circle & Round Cairns, Banc Du","fowler-s-arm-chair-stone-circle-round-cairns-banc-du","stone circle",52.402101,-3.410177,"United Kingdom",no,""
"Aviemore stone circle","aviemore-stone-circle","stone circle",57.198767,-3.827386,"United Kingdom",yes,""
"Burgh Hill,stone circle","burgh-hill-stone-circle","stone circle",55.347352,-2.8371288,"United Kingdom",no,""
"Ammanford Gorsedd Stone Circle","ammanford-gorsedd-stone-circle","stone circle",51.797163,-3.9891445,"United Kingdom",no,""
"Cefn Wylfre Stone Circle and Round Barrow","cefn-wylfre-stone-circle-and-round-barrow","stone circle",52.151102,-3.2582887,"United Kingdom",no,""
"Llanllugan, Stone Circle","llanllugan-stone-circle","stone circle",52.577849,-3.4795221,"United Kingdom",no,""
"Six Stones Stone Circle","six-stones-stone-circle","stone circle",52.157071,-3.2250692,"United Kingdom",no,""
"Park Of Tongland Stones","park-of-tongland-stones","stone circle",54.882596,-4.0285709,"United Kingdom",yes,""
"Stone Circle","stone-circle-3","stone circle",20.91670512,78.95114166,"India",no,""
"Stone Circle, Swn-y-Don","stone-circle-swn-y-don","stone circle",51.948042,-5.1559688,"United Kingdom",no,""
"Stone Circle, Pontypridd","stone-circle-pontypridd","stone circle",51.589582,-3.325871,"United Kingdom",no,""
"Rhyd-Wen Fach, Stone Setting","rhyd-wen-fach-stone-setting","stone circle",51.894148,-3.7128829,"United Kingdom",no,""
"stone circle 1320m SW of North Pitglassie","stone-circle-1320m-sw-of-north-pitglassie","stone circle",57.480473,-2.5248809,"United Kingdom",no,""
"Stone Circle, Trum Gelli SE Slopes","stone-circle-trum-gelli-se-slopes","stone circle",52.582872,-3.975121,"United Kingdom",no,""
"Millennium Stone Circle, Hilly Fields","millennium-stone-circle-hilly-fields","stone circle",51.45937,-0.02424,"United Kingdom",yes,""
"Leskernick south stone circle","leskernick-south-stone-circle","stone circle",50.58814,-4.56093,"United Kingdom",no,""
"stone circle 250m NW of Bogton","stone-circle-250m-nw-of-bogton","stone circle",57.631033,-3.2167991,"United Kingdom",no,""
"Clach an Righ, stone circle 400m NNW of Dalharrold","clach-an-righ-stone-circle-400m-nnw-of-dalharrold","stone circle",58.319917,-4.2562714,"United Kingdom",no,""
"Steintanz Bellin","steintanz-bellin","stone circle",53.7262501,12.1831186,"Germany",yes,""
"Mitchell's Fold","mitchell-s-fold","stone circle",52.5787,-3.0261,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Mitchell%27s_Fold"
"Stenehed","stenehed","stone circle",58.577222222,11.516666666,"Sweden",no,"https://en.wikipedia.org/wiki/Stenehed"
"Dunnideer stone circle, 450m NW of Dunnideer Tower","dunnideer-stone-circle-450m-nw-of-dunnideer-tower","stone circle",57.344921,-2.6519132,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Dunnideer_stone_circle"
"Msoura Stone Circle","msoura-stone-circle","stone circle",35.404,-5.944,"Morocco",yes,"https://en.wikipedia.org/wiki/Msoura"
"Ninestane Rig","ninestane-rig","stone circle",55.267543,-2.7608841,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Ninestane_Rig"
"Nine Stones","nine-stones","stone circle",50.5763,-4.49258,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Nine_Stones,_Altarnun"
"Kirkton of Bourtie stone circle","kirkton-of-bourtie-stone-circle","stone circle",57.314085,-2.3321229,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Kirkton_of_Bourtie_stone_circle"
"Strichen Stone Circle","strichen-stone-circle","stone circle",57.5804,-2.1074,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Strichen_stone_circle"
"Derryarkane Stone Circle","derryarkane-stone-circle","stone circle",51.727815,-9.372633,"Ireland",no,"https://en.wikipedia.org/wiki/Derryarkane_Stone_Circle"
"The Goatstones","the-goatstones","stone circle",55.0666,-2.26876,"United Kingdom",yes,"https://en.wikipedia.org/wiki/The_Goatstones"
"Birkrigg stone circle","birkrigg-stone-circle","stone circle",54.156,-3.08564,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Birkrigg_stone_circle"
"Grey Wethers","grey-wethers","stone circle",50.6317,-3.92577,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Grey_Wethers"
"Sheldon Stone Circle","sheldon-stone-circle","stone circle",57.314737,-2.295627,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Sheldon_stone_circle"
"Komakino Site","komakino-site","stone circle",40.7375,140.728167,"Japan",yes,"https://en.wikipedia.org/wiki/Komakino_Site"
"Zorats Karer","zorats-karer","stone circle",39.5507,46.0286,"Armenia",yes,"https://en.wikipedia.org/wiki/Carahunge"
"Aikey Brae","aikey-brae","stone circle",57.513972222,-2.070416666,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Aikey_Brae_stone_circle"
"The Kingston Russell stone circle 750m north east of Gorwell Farm","the-kingston-russell-stone-circle-750m-north-east-of-gorwell-farm","stone circle",50.6885,-2.59899,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Kingston_Russell_Stone_Circle"
"Fir Clump Stone Circle","fir-clump-stone-circle","stone circle",51.5325,-1.766388888,"United Kingdom",no,"https://en.wikipedia.org/wiki/Fir_Clump_Stone_Circle"
"Twelve Apostles Stone Circle","twelve-apostles-stone-circle","stone circle",55.09785,-3.6516759,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Twelve_Apostles_Stone_Circle"
"Nine Stones Close","nine-stones-close","stone circle",53.1604574,-1.6644407,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Nine_Stones_Close"
"Breeny More Stone Circle","breeny-more-stone-circle","stone circle",51.742145,-9.375097,"Ireland",no,"https://en.wikipedia.org/wiki/Breeny_More_Stone_Circle"
"Hoarstones","hoarstones","stone circle",52.5929,-2.9993,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Hoarstones"
"Easthill stone circle","easthill-stone-circle","stone circle",55.047636,-3.6929982,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Easthill_stone_circle"
"Doll Tor","doll-tor","stone circle",53.1625,-1.64501,"United Kingdom",yes,"https://en.wikipedia.org/wiki/Doll_Tor"
